Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Spain,ESP,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE," 146,533.00 "," 152,800.00 "," 149,757.00 "," 150,402.00 "," 152,694.00 "," 157,982.00 "," 161,437.00 "," 161,820.00 "," 155,949.00 "," 157,251.00 "," 160,881.00 "," 160,719.00 "
Spain,ESP,"Teachers in secondary general education, both sexes (number)",UIS.T.23.GPV,,,,,,,,,,,,
Spain,ESP,"Teachers in secondary general education, female (number)",UIS.T.23.GPV.F,,,,,,,,,,,,
Spain,ESP,"Teachers in secondary vocational education, both sexes (number)",UIS.T.23.V,,,,,,,,,,,,
Spain,ESP,"Teachers in secondary vocational education, female (number)",UIS.T.23.V.F,,,,,,,,,,,,
Spain,ESP,"Teachers in tertiary education ISCED 5 programmes, both sexes (number)",UIS.T.5.B,,,," 31,857.00 ",," 34,820.00 "," 33,895.00 ",,,,," 29,825.00 "
Spain,ESP,"Teachers in tertiary education ISCED 5 programmes, female (number)",UIS.T.5.B.F,,,," 15,001.00 ",," 16,734.00 "," 16,080.00 ",,,,," 13,279.00 "
Spain,ESP,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR," 107,032.00 "," 119,279.00 "," 133,546.00 "," 136,436.00 "," 140,740.00 "," 144,973.00 "," 146,229.00 "," 144,091.00 "," 145,673.00 "," 151,598.00 "," 155,239.00 "," 153,364.00 "
Spain,ESP,"Teachers in tertiary education programmes, female (number)",SE.TER.TCHR.FE," 38,533.00 "," 45,315.00 "," 49,686.00 "," 51,988.00 "," 53,976.00 "," 56,274.00 "," 56,881.00 "," 56,394.00 "," 55,643.00 "," 58,924.00 "," 61,247.00 "," 61,022.00 "
Spain,ESP,"Teachers in upper secondary education, both sexes (number)",UIS.T.3,,," 128,127.00 "," 124,323.00 "," 121,540.00 "," 119,858.00 "," 121,200.00 "," 119,838.00 "," 97,140.00 "," 102,180.00 "," 106,235.00 "," 108,236.00 "
Spain,ESP,"Teachers in upper secondary education, female (number)",UIS.T.3.F,,," 58,167.00 "," 59,521.00 "," 58,938.00 "," 58,815.00 "," 60,856.00 "," 64,308.00 "," 47,731.00 "," 50,524.00 "," 53,108.00 "," 54,223.00 "
Spain,ESP,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO, 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 
Spain,ESP,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV, 2.00 , 2.00 , 2.00 ,,,,,,,,,
Spain,ESP,Theoretical duration of pre-primary education (years),UIS.THDUR.0, 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 
Spain,ESP,Theoretical duration of primary education (years),SE.PRM.DURS, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 
Spain,ESP,Theoretical duration of secondary education (years),SE.SEC.DURS, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 
Spain,ESP,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP, 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 
Spain,ESP,TIMSS: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.TIMSS.MAT4.P10,,,,,,,,,,,, 388.36 
Spain,ESP,TIMSS: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.TIMSS.MAT4.P25,,,,,,,,,,,, 434.74 
Spain,ESP,TIMSS: Distribution of 4th Grade Mathematics Scores: 50th Percentile Score,LO.TIMSS.MAT4.P50,,,,,,,,,,,, 486.05 
Spain,ESP,TIMSS: Distribution of 4th Grade Mathematics Scores: 5th Percentile Score,LO.TIMSS.MAT4.P05,,,,,,,,,,,, 362.00 
Spain,ESP,TIMSS: Distribution of 4th Grade Mathematics Scores: 75th Percentile Score,LO.TIMSS.MAT4.P75,,,,,,,,,,,, 531.50 
Spain,ESP,TIMSS: Distribution of 4th Grade Mathematics Scores: 90th Percentile Score,LO.TIMSS.MAT4.P90,,,,,,,,,,,, 571.54 
Spain,ESP,TIMSS: Distribution of 4th Grade Mathematics Scores: 95th Percentile Score,LO.TIMSS.MAT4.P95,,,,,,,,,,,, 593.00 
Spain,ESP,TIMSS: Distribution of 4th Grade Science Scores: 10th Percentile Score,LO.TIMSS.SCI4.P10,,,,,,,,,,,, 407.46 
Spain,ESP,TIMSS: Distribution of 4th Grade Science Scores: 25th Percentile Score,LO.TIMSS.SCI4.P25,,,,,,,,,,,, 457.92 
Spain,ESP,TIMSS: Distribution of 4th Grade Science Scores: 50th Percentile Score,LO.TIMSS.SCI4.P50,,,,,,,,,,,, 508.59 
Spain,ESP,TIMSS: Distribution of 4th Grade Science Scores: 5th Percentile Score,LO.TIMSS.SCI4.P05,,,,,,,,,,,, 378.00 
Spain,ESP,TIMSS: Distribution of 4th Grade Science Scores: 75th Percentile Score,LO.TIMSS.SCI4.P75,,,,,,,,,,,, 555.95 
Spain,ESP,TIMSS: Distribution of 4th Grade Science Scores: 90th Percentile Score,LO.TIMSS.SCI4.P90,,,,,,,,,,,, 595.32 
Spain,ESP,TIMSS: Distribution of 4th Grade Science Scores: 95th Percentile Score,LO.TIMSS.SCI4.P95,,,,,,,,,,,, 620.00 
Spain,ESP,TIMSS: Distribution of 8th Grade Mathematics Scores: 10th Percentile Score,LO.TIMSS.MAT8.P10,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Mathematics Scores: 25th Percentile Score,LO.TIMSS.MAT8.P25,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Mathematics Scores: 50th Percentile Score,LO.TIMSS.MAT8.P50,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Mathematics Scores: 5th Percentile Score,LO.TIMSS.MAT8.P05,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Mathematics Scores: 75th Percentile Score,LO.TIMSS.MAT8.P75,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Mathematics Scores: 90th Percentile Score,LO.TIMSS.MAT8.P90,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Mathematics Scores: 95th Percentile Score,LO.TIMSS.MAT8.P95,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Science Scores: 10th Percentile Score,LO.TIMSS.SCI8.P10,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Science Scores: 25th Percentile Score,LO.TIMSS.SCI8.P25,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Science Scores: 50th Percentile Score,LO.TIMSS.SCI8.P50,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Science Scores: 5th Percentile Score,LO.TIMSS.SCI8.P05,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Science Scores: 75th Percentile Score,LO.TIMSS.SCI8.P75,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Science Scores: 90th Percentile Score,LO.TIMSS.SCI8.P90,,,,,,,,,,,,
Spain,ESP,TIMSS: Distribution of 8th Grade Science Scores: 95th Percentile Score,LO.TIMSS.SCI8.P95,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.ADV,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI8.ADV,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.HI,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI8.HI,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.INT,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI8.INT,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.LOW,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI8.LOW,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.BL,,,,,,,,,,,,
Spain,ESP,TIMSS: Eighth grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI8.BL,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 4th grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.ADV.FE,,,,,,,,,,,, 0.69 
Spain,ESP,TIMSS: Female 4th grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI4.ADV.FE,,,,,,,,,,,, 3.46 
Spain,ESP,TIMSS: Female 4th grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.HI.FE,,,,,,,,,,,, 14.00 
Spain,ESP,TIMSS: Female 4th grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI4.HI.FE,,,,,,,,,,,, 25.42 
Spain,ESP,TIMSS: Female 4th grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.INT.FE,,,,,,,,,,,, 53.18 
Spain,ESP,TIMSS: Female 4th grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI4.INT.FE,,,,,,,,,,,, 65.08 
Spain,ESP,TIMSS: Female 4th grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.LOW.FE,,,,,,,,,,,, 86.38 
Spain,ESP,TIMSS: Female 4th grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI4.LOW.FE,,,,,,,,,,,, 90.94 
Spain,ESP,TIMSS: Female 4th grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.BL.FE,,,,,,,,,,,, 13.62 
Spain,ESP,TIMSS: Female 4th grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI4.BL.FE,,,,,,,,,,,, 9.06 
Spain,ESP,TIMSS: Female 8th grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.ADV.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI8.ADV.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.HI.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI8.HI.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.INT.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI8.INT.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.LOW.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI8.LOW.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.BL.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Female 8th grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI8.BL.FE,,,,,,,,,,,,
Spain,ESP,TIMSS: Fourth grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.ADV,,,,,,,,,,,, 1.00 
Spain,ESP,TIMSS: Fourth grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI4.ADV,,,,,,,,,,,, 4.00 
Spain,ESP,TIMSS: Fourth grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.HI,,,,,,,,,,,, 17.00 
Spain,ESP,TIMSS: Fourth grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI4.HI,,,,,,,,,,,, 28.00 
Spain,ESP,TIMSS: Fourth grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.INT,,,,,,,,,,,, 56.00 
Spain,ESP,TIMSS: Fourth grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI4.INT,,,,,,,,,,,, 67.00 
Spain,ESP,TIMSS: Fourth grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.LOW,,,,,,,,,,,, 87.00 
Spain,ESP,TIMSS: Fourth grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI4.LOW,,,,,,,,,,,, 92.00 
Spain,ESP,TIMSS: Fourth grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.BL,,,,,,,,,,,, 12.71 
Spain,ESP,TIMSS: Fourth grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI4.BL,,,,,,,,,,,, 8.45 
Spain,ESP,TIMSS: Male 4th grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.ADV.MA,,,,,,,,,,,, 1.89 
Spain,ESP,TIMSS: Male 4th grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI4.ADV.MA,,,,,,,,,,,, 5.13 
Spain,ESP,TIMSS: Male 4th grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.HI.MA,,,,,,,,,,,, 19.66 
Spain,ESP,TIMSS: Male 4th grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI4.HI.MA,,,,,,,,,,,, 30.22 
Spain,ESP,TIMSS: Male 4th grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.INT.MA,,,,,,,,,,,, 59.15 
Spain,ESP,TIMSS: Male 4th grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI4.INT.MA,,,,,,,,,,,, 69.76 
Spain,ESP,TIMSS: Male 4th grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.LOW.MA,,,,,,,,,,,, 88.17 
Spain,ESP,TIMSS: Male 4th grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI4.LOW.MA,,,,,,,,,,,, 92.14 
Spain,ESP,TIMSS: Male 4th grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT4.BL.MA,,,,,,,,,,,, 11.83 
Spain,ESP,TIMSS: Male 4th grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI4.BL.MA,,,,,,,,,,,, 7.86 
Spain,ESP,TIMSS: Male 8th grade students reaching the advanced international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.ADV.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students reaching the advanced international benchmark of science achievement (%),LO.TIMSS.SCI8.ADV.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students reaching the high international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.HI.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students reaching the high international benchmark of science achievement (%),LO.TIMSS.SCI8.HI.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students reaching the intermediate international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.INT.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students reaching the intermediate international benchmark of science achievement (%),LO.TIMSS.SCI8.INT.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students reaching the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.LOW.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students reaching the low international benchmark of science achievement (%),LO.TIMSS.SCI8.LOW.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students who did not reach the low international benchmark of mathematics achievement (%),LO.TIMSS.MAT8.BL.MA,,,,,,,,,,,,
Spain,ESP,TIMSS: Male 8th grade students who did not reach the low international benchmark of science achievement (%),LO.TIMSS.SCI8.BL.MA,,,,,,,,,,,,
Spain,ESP,"TIMSS: Mean performance on the mathematics scale for eighth grade students, female",LO.TIMSS.MAT8.FE,,,,,,,,,,,,
Spain,ESP,"TIMSS: Mean performance on the mathematics scale for eighth grade students, male",LO.TIMSS.MAT8.MA,,,,,,,,,,,,
Spain,ESP,"TIMSS: Mean performance on the mathematics scale for eighth grade students, total",LO.TIMSS.MAT8,,,,,,,,,,,,
Spain,ESP,"TIMSS: Mean performance on the mathematics scale for fourth grade students, female",LO.TIMSS.MAT4.FE,,,,,,,,,,,, 477.00 
Spain,ESP,"TIMSS: Mean performance on the mathematics scale for fourth grade students, male",LO.TIMSS.MAT4.MA,,,,,,,,,,,, 488.00 
Spain,ESP,"TIMSS: Mean performance on the mathematics scale for fourth grade students, total",LO.TIMSS.MAT4,,,,,,,,,,,, 482.00 
Spain,ESP,"TIMSS: Mean performance on the science scale for eighth grade students, female",LO.TIMSS.SCI8.FE,,,,,,,,,,,,
Spain,ESP,"TIMSS: Mean performance on the science scale for eighth grade students, male",LO.TIMSS.SCI8.MA,,,,,,,,,,,,
Spain,ESP,"TIMSS: Mean performance on the science scale for eighth grade students, total",LO.TIMSS.SCI8,,,,,,,,,,,,
Spain,ESP,"TIMSS: Mean performance on the science scale for fourth grade students, female",LO.TIMSS.SCI4.FE,,,,,,,,,,,, 500.00 
Spain,ESP,"TIMSS: Mean performance on the science scale for fourth grade students, male",LO.TIMSS.SCI4.MA,,,,,,,,,,,, 510.00 
Spain,ESP,"TIMSS: Mean performance on the science scale for fourth grade students, total",LO.TIMSS.SCI4,,,,,,,,,,,, 505.00 
Spain,ESP,"Total inbound internationally mobile students, both sexes (number)",UIS.MS.56.T," 40,689.00 "," 39,944.00 "," 44,860.00 "," 53,639.00 "," 15,050.00 "," 17,675.00 "," 18,206.00 "," 32,281.00 "," 37,726.00 "," 48,517.00 "," 56,018.00 "," 62,636.00 "
Spain,ESP,"Total inbound internationally mobile students, female (number)",UIS.MS.56.F," 20,638.00 "," 21,986.00 "," 25,169.00 "," 30,041.00 "," 7,729.00 "," 9,663.00 "," 9,853.00 "," 18,157.00 "," 20,808.00 "," 26,579.00 "," 30,746.00 "," 33,365.00 "
Spain,ESP,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2, 97.40 , 98.37 , 99.28 , 99.41 , 99.16 , 99.55 , 99.75 , 99.82 , 99.68 , 99.70 , 99.66 , 99.94 
Spain,ESP,"Total net enrolment rate, lower secondary, female (%)",UIS.NERT.2.F, 97.72 , 98.93 , 99.81 ,,,,,,,,,
Spain,ESP,"Total net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERT.2.GPI, 1.01 , 1.01 , 1.01 ,,,,,,,,,
Spain,ESP,"Total net enrolment rate, lower secondary, male (%)",UIS.NERT.2.M, 97.10 , 97.84 , 98.78 ,,,,,,,,,
Spain,ESP,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1, 99.84 , 99.86 , 99.91 , 100.00 , 99.97 , 99.86 , 99.85 , 99.96 , 99.94 , 99.82 , 99.78 , 99.84 
Spain,ESP,"Total net enrolment rate, primary, female (%)",UIS.NERT.1.F, 100.00 , 100.00 , 100.00 , 100.00 , 100.00 , 99.71 , 99.68 , 99.91 , 100.00 , 100.00 , 100.00 , 100.00 
Spain,ESP,"Total net enrolment rate, primary, gender parity index (GPI)",UIS.NERT.1.GPI, 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 
Spain,ESP,"Total net enrolment rate, primary, male (%)",UIS.NERT.1.M, 99.70 , 99.74 , 99.83 , 100.00 , 99.94 , 100.00 , 100.00 , 100.00 , 99.88 , 99.65 , 99.58 , 99.70 
Spain,ESP,"Total outbound internationally mobile tertiary students studying abroad, all countries, both sexes (number)",UIS.OE.56.40510," 27,586.00 "," 27,110.00 "," 27,492.00 "," 22,783.00 "," 25,181.00 "," 24,692.00 "," 23,357.00 "," 23,791.00 "," 21,136.00 "," 22,002.00 "," 23,454.00 "," 26,150.00 "
Spain,ESP,"UIS: Adjusted net attendance rate, primary, both sexes (%)",UIS.NARA.1,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, female (%)",UIS.NARA.1.F,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, fourth quintile, both sexes (%)",UIS.NARA.1.Q4,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, fourth quintile, female (%)",UIS.NARA.1.Q4.F,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, fourth quintile, gender parity index (GPI)",UIS.NARA.1.Q4.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, fourth quintile, male (%)",UIS.NARA.1.Q4.M,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, gender parity index (GPI)",UIS.NARA.1.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, male (%)",UIS.NARA.1.M,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, middle quintile, both sexes (%)",UIS.NARA.1.Q3,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, middle quintile, female (%)",UIS.NARA.1.Q3.F,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, middle quintile, gender parity index (GPI)",UIS.NARA.1.Q3.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, middle quintile, male (%)",UIS.NARA.1.Q3.M,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, poorest quintile, both sexes (%)",UIS.NARA.1.Q1,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, poorest quintile, female (%)",UIS.NARA.1.Q1.F,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, poorest quintile, gender parity index (GPI)",UIS.NARA.1.Q1.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, poorest quintile, male (%)",UIS.NARA.1.Q1.M,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, richest quintile, both sexes (%)",UIS.NARA.1.Q5,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, richest quintile, female (%)",UIS.NARA.1.Q5.F,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, richest quintile, gender parity index (GPI)",UIS.NARA.1.Q5.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, richest quintile, male (%)",UIS.NARA.1.Q5.M,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, rural, both sexes (%)",UIS.NARA.1.RUR,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, rural, female (%)",UIS.NARA.1.RUR.F,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, rural, gender parity index (GPI)",UIS.NARA.1.RUR.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, rural, male (%)",UIS.NARA.1.RUR.M,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, second quintile, both sexes (%)",UIS.NARA.1.Q2,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, second quintile, female (%)",UIS.NARA.1.Q2.F,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, second quintile, gender parity index (GPI)",UIS.NARA.1.Q2.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, second quintile, male (%)",UIS.NARA.1.Q2.M,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, urban, both sexes (%)",UIS.NARA.1.URB,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, urban, female (%)",UIS.NARA.1.URB.F,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, urban, gender parity index (GPI)",UIS.NARA.1.URB.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Adjusted net attendance rate, primary, urban, male (%)",UIS.NARA.1.URB.M,,,,,,,,,,,,
Spain,ESP,UIS: Mean years of schooling of the population age 25+. Female,UIS.EA.MEAN.1T6.AG25T99.F,,,,, 8.40 , 8.60 , 8.80 , 8.90 , 9.00 , 9.10 , 9.20 , 9.30 
Spain,ESP,UIS: Mean years of schooling of the population age 25+. Male,UIS.EA.MEAN.1T6.AG25T99.M,,,,, 9.00 , 9.30 , 9.40 , 9.50 , 9.60 , 9.60 , 9.80 , 9.80 
Spain,ESP,UIS: Mean years of schooling of the population age 25+. Total,UIS.EA.MEAN.1T6.AG25T99,,,,, 8.70 , 8.90 , 9.10 , 9.20 , 9.30 , 9.40 , 9.50 , 9.50 
Spain,ESP,"UIS: Net attendance rate, lower secondary, both sexes (%)",UIS.NAR.2,,,,,,,,,,,,
Spain,ESP,"UIS: Net attendance rate, lower secondary, female (%)",UIS.NAR.2.F,,,,,,,,,,,,
