Country Name,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
United Kingdom,Pupil-teacher ratio in pre-primary education (headcount basis),SE.PRE.ENRL.TC.ZS, 23.21 , 23.82 , 28.75 , 24.49 , 19.28 , 21.14 , 22.47 , 22.06 , 21.46 , 18.85 , 18.29 , 18.19 
United Kingdom,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS, 18.66 , 17.59 , 17.18 , 17.10 , 18.09 , 17.47 , 18.08 , 17.24 , 18.27 , 17.96 , 17.53 , 17.27 
United Kingdom,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS, 15.05 , 14.87 , 15.48 , 15.34 , 15.32 , 14.87 , 14.54 , 14.01 , 14.27 ,,,
United Kingdom,Pupil-teacher ratio in tertiary education (headcount basis),UIS.PTRHC.56, 21.45 , 21.43 , 22.79 , 22.64 , 20.10 , 18.70 , 18.60 , 18.19 , 17.36 , 17.51 , 17.66 , 17.83 
United Kingdom,Pupil-teacher ratio in upper secondary education (headcount basis),UIS.PTRHC.3, 14.36 , 14.21 , 15.05 , 14.95 , 15.04 , 14.53 , 13.89 , 13.20 , 13.60 ,,,
United Kingdom,"Rate of out-of-school adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2, 0.23 , 0.24 , 0.42 , 0.46 , 0.42 , 0.47 , 1.28 , 4.26 , 2.31 , 0.26 , 0.09 , 1.83 
United Kingdom,"Rate of out-of-school children of primary school age, both sexes (%)",UIS.ROFST.1, 0.05 , 0.06 , 0.21 , 0.09 , 0.71 , 0.01 , 0.38 , 2.30 , 0.93 , 1.27 , 0.58 , 0.26 
United Kingdom,"Rate of out-of-school children of primary school age, female (%)",UIS.ROFST.1.F, 0.02 ,, 0.15 , 0.01 , 0.64 , 0.01 , 0.13 , 2.06 , 0.96 , 1.29 , 0.58 , 0.24 
United Kingdom,"Rate of out-of-school children of primary school age, male (%)",UIS.ROFST.1.M, 0.08 ,, 0.27 , 0.17 , 0.78 , -   , 0.62 , 2.52 , 0.91 , 1.25 , 0.58 , 0.29 
United Kingdom,"Rate of out-of-school youth of upper secondary school age, both sexes (%)",UIS.ROFST.3.CP, 9.25 , 8.84 , 7.09 , 7.65 , 5.05 , 5.30 , 9.37 , 9.98 , 9.73 , 9.07 , 7.74 , 10.11 
United Kingdom,"Rate of out-of-school youth of upper secondary school age, female (%)",UIS.ROFST.3.F.CP, 7.99 , 7.74 , 5.62 , 5.09 , 2.60 , 2.42 , 6.88 , 7.85 , 8.07 , 7.90 , 7.27 , 10.09 
United Kingdom,"Rate of out-of-school youth of upper secondary school age, male (%)",UIS.ROFST.3.M.CP, 10.46 , 9.89 , 8.51 , 10.08 , 7.37 , 8.02 , 11.71 , 12.01 , 11.31 , 10.20 , 8.20 , 10.12 
United Kingdom,"School life expectancy, pre-primary, both sexes (years)",UIS.SLE.0, 1.60 , 1.62 , 1.64 , 1.54 , 1.19 , 1.42 , 1.44 , 1.46 , 1.61 , 1.61 , 1.64 , 1.70 
United Kingdom,"School life expectancy, pre-primary, female (years)",UIS.SLE.0.F, 1.60 , 1.62 , 1.65 , 1.54 , 1.19 , 1.44 , 1.46 , 1.48 , 1.62 , 1.62 , 1.67 , 1.70 
United Kingdom,"School life expectancy, pre-primary, gender parity index (GPI)",UIS.SLE.0.GPI, 1.00 , 1.00 , 1.00 , 1.01 , 1.00 , 1.03 , 1.03 , 1.03 , 1.02 , 1.01 , 1.04 , 1.00 
United Kingdom,"School life expectancy, pre-primary, male (years)",UIS.SLE.0.M, 1.60 , 1.63 , 1.64 , 1.53 , 1.19 , 1.40 , 1.42 , 1.44 , 1.59 , 1.60 , 1.61 , 1.70 
United Kingdom,"School life expectancy, primary and lower secondary, both sexes (years)",UIS.SLE.12, 9.02 , 9.01 , 8.99 , 9.01 , 9.35 , 9.43 , 9.30 , 9.11 , 9.37 , 9.50 , 9.64 , 9.57 
United Kingdom,"School life expectancy, primary and lower secondary, female (years)",UIS.SLE.12.F, 9.02 , 9.02 , 9.00 , 9.02 , 9.35 , 9.43 , 9.33 , 9.12 , 9.30 , 9.43 , 9.55 , 9.51 
United Kingdom,"School life expectancy, primary and lower secondary, male (years)",UIS.SLE.12.M, 9.01 , 9.00 , 8.97 , 8.99 , 9.35 , 9.43 , 9.27 , 9.09 , 9.44 , 9.56 , 9.71 , 9.63 
United Kingdom,"School life expectancy, primary and secondary, both sexes (years)",UIS.SLE.123, 13.18 , 13.16 , 13.19 , 13.15 , 13.69 , 13.77 , 13.19 , 12.98 , 13.16 , 13.25 , 13.47 , 12.87 
United Kingdom,"School life expectancy, primary and secondary, female (years)",UIS.SLE.123.F, 13.21 , 13.19 , 13.25 , 13.27 , 13.80 , 13.87 , 13.31 , 13.06 , 13.19 , 13.26 , 13.44 , 12.87 
United Kingdom,"School life expectancy, primary and secondary, gender parity index (GPI)",UIS.SLE.123.GPI, 1.01 , 1.00 , 1.01 , 1.02 , 1.01 , 1.01 , 1.02 , 1.01 , 1.01 , 1.00 , 1.00 , 1.00 
United Kingdom,"School life expectancy, primary and secondary, male (years)",UIS.SLE.123.M, 13.14 , 13.13 , 13.14 , 13.03 , 13.59 , 13.67 , 13.08 , 12.91 , 13.12 , 13.24 , 13.49 , 12.87 
United Kingdom,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE, 16.10 , 16.12 , 16.11 , 16.07 , 16.53 , 16.62 , 16.07 , 15.85 , 15.96 , 16.12 , 16.39 , 15.78 
United Kingdom,"School life expectancy, primary to tertiary, female (years)",SE.SCH.LIFE.FE, 16.38 , 16.44 , 16.45 , 16.54 , 17.03 , 17.14 , 16.62 , 16.36 , 16.42 , 16.56 , 16.77 , 16.17 
United Kingdom,"School life expectancy, primary to tertiary, gender parity index (GPI)",UIS.SLE.1T6.GPI, 1.04 , 1.04 , 1.04 , 1.06 , 1.06 , 1.06 , 1.07 , 1.07 , 1.06 , 1.06 , 1.05 , 1.05 
United Kingdom,"School life expectancy, primary to tertiary, male (years)",SE.SCH.LIFE.MA, 15.83 , 15.81 , 15.76 , 15.61 , 16.04 , 16.11 , 15.53 , 15.35 , 15.50 , 15.69 , 16.02 , 15.40 
United Kingdom,"School life expectancy, primary, both sexes (years)",UIS.SLE.1, 6.02 , 6.01 , 5.99 , 5.99 , 6.36 , 6.39 , 6.31 , 6.20 , 6.32 , 6.30 , 6.35 , 6.36 
United Kingdom,"School life expectancy, primary, female (years)",UIS.SLE.1.F, 6.02 , 6.02 , 5.99 , 6.00 , 6.36 , 6.39 , 6.33 , 6.21 , 6.31 , 6.29 , 6.33 , 6.36 
United Kingdom,"School life expectancy, primary, gender parity index (GPI)",UIS.SLE.1.GPI, 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 
United Kingdom,"School life expectancy, primary, male (years)",UIS.SLE.1.M, 6.02 , 6.01 , 5.98 , 5.99 , 6.36 , 6.39 , 6.30 , 6.19 , 6.33 , 6.31 , 6.36 , 6.37 
United Kingdom,"School life expectancy, secondary, both sexes (years)",UIS.SLE.23, 7.15 , 7.14 , 7.21 , 7.15 , 7.33 , 7.38 , 6.88 , 6.78 , 6.84 , 6.95 , 7.12 , 6.51 
United Kingdom,"School life expectancy, secondary, female (years)",UIS.SLE.23.F, 7.19 , 7.17 , 7.26 , 7.27 , 7.44 , 7.49 , 6.99 , 6.85 , 6.88 , 6.97 , 7.11 , 6.51 
United Kingdom,"School life expectancy, secondary, gender parity index (GPI)",UIS.SLE.23.GPI, 1.01 , 1.01 , 1.01 , 1.03 , 1.03 , 1.03 , 1.03 , 1.02 , 1.01 , 1.01 , 1.00 , 1.00 
United Kingdom,"School life expectancy, secondary, male (years)",UIS.SLE.23.M, 7.12 , 7.12 , 7.16 , 7.04 , 7.23 , 7.28 , 6.78 , 6.72 , 6.79 , 6.93 , 7.13 , 6.50 
United Kingdom,"School life expectancy, tertiary, both sexes (years)",UIS.SLE.56, 2.93 , 2.97 , 2.91 , 2.93 , 2.84 , 2.85 , 2.87 , 2.87 , 2.80 , 2.87 , 2.92 , 2.91 
United Kingdom,"School life expectancy, tertiary, female (years)",UIS.SLE.56.F, 3.17 , 3.26 , 3.21 , 3.26 , 3.24 , 3.26 , 3.31 , 3.30 , 3.22 , 3.29 , 3.32 , 3.30 
United Kingdom,"School life expectancy, tertiary, gender parity index (GPI)",UIS.SLE.56.GPI, 1.18 , 1.22 , 1.23 , 1.26 , 1.33 , 1.34 , 1.35 , 1.35 , 1.35 , 1.34 , 1.32 , 1.31 
United Kingdom,"School life expectancy, tertiary, male (years)",UIS.SLE.56.M, 2.68 , 2.68 , 2.61 , 2.59 , 2.44 , 2.44 , 2.44 , 2.44 , 2.38 , 2.45 , 2.52 , 2.53 
United Kingdom,"Share of youth not in education, employment, or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS, 17.30 , 16.80 , 18.20 , 17.30 , 17.00 , 17.40 , 17.70 , 18.10 , 18.10 , 18.00 , 18.30 , 17.80 
United Kingdom,"Share of youth not in education, employment, or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS, 9.50 , 9.40 , 9.30 , 10.10 , 9.80 , 10.90 , 12.40 , 11.70 , 11.40 , 13.40 , 13.60 , 13.30 
United Kingdom,"Share of youth not in education, employment, or training, total (% of youth population)",SL.UEM.NEET.ZS, 13.30 , 13.10 , 13.30 , 13.60 , 13.50 , 14.20 , 15.10 , 14.90 , 14.80 , 15.70 , 15.90 , 15.50 
United Kingdom,"Teachers in lower secondary education, both sexes (number)",UIS.T.2," 142,435.00 "," 146,278.00 "," 145,064.00 "," 147,500.00 "," 147,325.00 "," 152,541.00 "," 147,281.00 "," 145,354.00 "," 152,096.00 ",,,
United Kingdom,"Teachers in lower secondary education, female (number)",UIS.T.2.F," 83,768.00 "," 86,839.00 "," 85,847.00 "," 87,597.00 "," 88,692.00 "," 92,822.00 "," 90,044.00 "," 89,486.00 "," 94,276.00 ",,,
United Kingdom,"Teachers in pre-primary education, both sexes (number)",SE.PRE.TCHR," 50,984.00 "," 49,846.00 "," 41,058.00 "," 44,247.00 "," 42,656.00 "," 46,242.00 "," 44,048.00 "," 45,538.00 "," 51,629.00 "," 59,513.00 "," 64,282.00 "," 68,637.00 "
United Kingdom,"Teachers in pre-primary education, female (number)",SE.PRE.TCHR.FE," 48,564.00 "," 48,437.00 "," 39,699.00 "," 42,932.00 "," 41,329.00 "," 44,946.00 "," 42,766.00 "," 44,026.00 "," 48,793.00 "," 54,996.00 "," 61,068.00 "," 65,205.00 "
United Kingdom,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR," 248,148.00 "," 261,362.00 "," 264,111.00 "," 262,390.00 "," 258,966.00 "," 265,257.00 "," 249,862.00 "," 255,690.00 "," 244,391.00 "," 245,879.00 "," 252,290.00 "," 255,994.00 "
United Kingdom,"Teachers in primary education, female (number)",SE.PRM.TCHR.FE," 201,264.00 "," 213,905.00 "," 216,011.00 "," 213,561.00 "," 210,946.00 "," 216,489.00 "," 203,232.00 "," 207,835.00 "," 199,034.00 "," 198,574.00 "," 219,430.00 "," 222,652.00 "
United Kingdom,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR," 353,098.00 "," 361,610.00 "," 356,499.00 "," 361,200.00 "," 372,888.00 "," 387,532.00 "," 368,475.00 "," 378,882.00 "," 375,385.00 ",,,
United Kingdom,"Teachers in secondary education, female (number)",SE.SEC.TCHR.FE," 207,429.00 "," 214,074.00 "," 210,904.00 "," 214,800.00 "," 224,401.00 "," 235,686.00 "," 224,438.00 "," 233,846.00 "," 233,627.00 ",,,
United Kingdom,"Teachers in secondary general education, both sexes (number)",UIS.T.23.GPV," 315,042.00 "," 322,809.00 "," 324,030.00 "," 326,094.00 "," 332,474.00 "," 346,043.00 ",,,,,,
United Kingdom,"Teachers in secondary general education, female (number)",UIS.T.23.GPV.F," 185,290.00 "," 191,170.00 "," 191,738.00 "," 193,691.00 "," 200,101.00 "," 210,516.00 ",,,,,,
United Kingdom,"Teachers in secondary vocational education, both sexes (number)",UIS.T.23.V," 38,056.00 "," 38,801.00 "," 32,469.00 "," 35,106.00 "," 40,414.00 "," 41,489.00 ",,,,,,
United Kingdom,"Teachers in secondary vocational education, female (number)",UIS.T.23.V.F," 22,139.00 "," 22,904.00 "," 19,166.00 "," 21,109.00 "," 24,300.00 "," 25,170.00 ",,,,,,
United Kingdom,"Teachers in tertiary education programmes, both sexes (number)",SE.TER.TCHR," 94,360.00 "," 96,450.00 "," 98,310.00 "," 101,040.00 "," 111,830.00 "," 122,305.00 "," 125,585.00 "," 129,930.00 "," 134,170.00 "," 137,950.00 "," 140,354.00 "," 139,758.00 "
United Kingdom,"Teachers in tertiary education programmes, female (number)",SE.TER.TCHR.FE," 31,270.00 "," 32,680.00 "," 34,425.00 "," 36,605.00 "," 43,005.00 "," 48,845.00 "," 51,230.00 "," 53,785.00 "," 55,930.00 "," 58,730.00 "," 60,670.00 "," 60,808.00 "
United Kingdom,"Teachers in upper secondary education, both sexes (number)",UIS.T.3," 210,663.00 "," 215,332.00 "," 211,435.00 "," 213,700.00 "," 225,563.00 "," 234,991.00 "," 221,194.00 "," 233,528.00 "," 223,289.00 ",,,
United Kingdom,"Teachers in upper secondary education, female (number)",UIS.T.3.F," 123,661.00 "," 127,235.00 "," 125,057.00 "," 127,203.00 "," 135,709.00 "," 142,864.00 "," 134,394.00 "," 144,360.00 "," 139,351.00 ",,,
United Kingdom,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO, 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 , 3.00 
United Kingdom,Theoretical duration of post-secondary non-tertiary education (years),UIS.THDUR.4.A.GPV, 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 ,,
United Kingdom,Theoretical duration of pre-primary education (years),UIS.THDUR.0, 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 , 2.00 
United Kingdom,Theoretical duration of primary education (years),SE.PRM.DURS, 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 , 6.00 
United Kingdom,Theoretical duration of secondary education (years),SE.SEC.DURS, 7.00 , 7.00 , 7.00 , 7.00 , 7.00 , 7.00 , 7.00 , 7.00 , 7.00 , 7.00 , 7.00 , 7.00 
United Kingdom,Theoretical duration of upper secondary education (years),SE.SEC.DURS.UP, 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 , 4.00 
United Kingdom,"Total inbound internationally mobile students, both sexes (number)",UIS.MS.56.T," 222,936.00 "," 225,722.00 "," 227,273.00 "," 255,233.00 "," 300,056.00 "," 318,399.00 "," 330,078.00 "," 351,470.00 "," 341,791.00 "," 368,968.00 "," 389,958.00 "," 419,946.00 "
United Kingdom,"Total inbound internationally mobile students, female (number)",UIS.MS.56.F," 105,327.00 "," 108,007.00 "," 110,139.00 "," 123,345.00 "," 142,365.00 "," 150,872.00 "," 157,899.00 "," 167,564.00 "," 163,155.00 "," 174,034.00 "," 187,653.00 "," 200,913.00 "
United Kingdom,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2, 99.77 , 99.76 , 99.58 , 99.54 , 99.58 , 99.53 , 98.72 , 95.74 , 97.69 , 99.74 , 99.91 , 98.17 
United Kingdom,"Total net enrolment rate, lower secondary, female (%)",UIS.NERT.2.F, 99.80 ,,,,,, 99.74 , 96.39 , 97.59 ,,, 98.33 
United Kingdom,"Total net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERT.2.GPI, 1.00 ,,,,,, 1.02 , 1.01 , 1.00 ,,, 1.00 
United Kingdom,"Total net enrolment rate, lower secondary, male (%)",UIS.NERT.2.M, 99.74 ,,,,,, 97.75 , 95.13 , 97.79 ,,, 98.01 
United Kingdom,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1, 99.97 , 99.94 , 99.79 , 99.91 , 99.29 , 100.00 , 99.62 , 97.71 , 99.16 , 98.82 , 99.62 , 99.94 
United Kingdom,"Total net enrolment rate, primary, female (%)",UIS.NERT.1.F, 100.00 , 100.00 , 99.85 , 99.99 , 99.36 , 99.99 , 99.87 , 97.95 , 99.10 , 98.76 , 99.58 , 99.88 
United Kingdom,"Total net enrolment rate, primary, gender parity index (GPI)",UIS.NERT.1.GPI, 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 
United Kingdom,"Total net enrolment rate, primary, male (%)",UIS.NERT.1.M, 99.94 , 99.89 , 99.74 , 99.83 , 99.22 , 100.00 , 99.38 , 97.49 , 99.21 , 98.87 , 99.65 , 100.00 
United Kingdom,"Total outbound internationally mobile tertiary students studying abroad, all countries, both sexes (number)",UIS.OE.56.40510," 22,328.00 "," 27,922.00 "," 29,598.00 "," 31,887.00 "," 24,004.00 "," 23,053.00 "," 23,226.00 "," 25,178.00 "," 21,675.00 "," 23,577.00 "," 24,600.00 "," 28,658.00 "
United Kingdom,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS, 4.90 , 4.10 , 4.40 , 4.10 , 4.20 , 4.30 , 4.90 , 4.90 , 5.10 , 6.40 , 6.90 , 7.30 
United Kingdom,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS, 6.10 , 5.20 , 5.60 , 5.40 , 4.90 , 5.20 , 5.70 , 5.50 , 6.10 , 8.50 , 8.60 , 8.60 
United Kingdom,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS, 5.60 , 4.70 , 5.00 , 4.80 , 4.60 , 4.80 , 5.40 , 5.30 , 5.60 , 7.50 , 7.80 , 8.00 
