Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Male,PRJ.POP.2024.S1.MA,,,,,,,,,,, 10.52 ,,,,, 7.64 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Incomplete Primary. Total,PRJ.POP.2024.S1.MF,,,,,,,,,,, 19.55 ,,,,, 14.11 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Female,PRJ.POP.2024.2.FE,,,,,,,,,,, 333.70 ,,,,, 276.97 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Male,PRJ.POP.2024.2.MA,,,,,,,,,,, 490.68 ,,,,, 447.31 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Lower Secondary. Total,PRJ.POP.2024.2.MF,,,,,,,,,,, 824.38 ,,,,, 724.28 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Female,PRJ.POP.2024.NED.FE,,,,,,,,,,, 1.34 ,,,,, 0.75 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Male,PRJ.POP.2024.NED.MA,,,,,,,,,,, 2.60 ,,,,, 1.39 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. No Education. Total,PRJ.POP.2024.NED.MF,,,,,,,,,,, 3.94 ,,,,, 2.15 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Female,PRJ.POP.2024.4.FE,,,,,,,,,,, 294.11 ,,,,, 308.62 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Male,PRJ.POP.2024.4.MA,,,,,,,,,,, 178.96 ,,,,, 198.49 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Total,PRJ.POP.2024.4.MF,,,,,,,,,,, 473.07 ,,,,, 507.11 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Female,PRJ.POP.2024.1.FE,,,,,,,,,,, 52.33 ,,,,, 38.22 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Male,PRJ.POP.2024.1.MA,,,,,,,,,,, 109.01 ,,,,, 78.46 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Total,PRJ.POP.2024.1.MF,,,,,,,,,,, 161.34 ,,,,, 116.68 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Female,PRJ.POP.2024.3.FE,,,,,,,,,,, 552.97 ,,,,, 559.68 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Male,PRJ.POP.2024.3.MA,,,,,,,,,,, 509.37 ,,,,, 541.80 ,
Spain,ESP,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Total,PRJ.POP.2024.3.MF,,,,,,,,,,," 1,062.35 ",,,,," 1,101.48 ",
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Female,PRJ.POP.2529.S1.FE,,,,,,,,,,, 11.92 ,,,,, 6.78 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Male,PRJ.POP.2529.S1.MA,,,,,,,,,,, 21.00 ,,,,, 12.28 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Total,PRJ.POP.2529.S1.MF,,,,,,,,,,, 32.92 ,,,,, 19.06 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Female,PRJ.POP.2529.2.FE,,,,,,,,,,, 361.95 ,,,,, 252.18 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Male,PRJ.POP.2529.2.MA,,,,,,,,,,, 618.18 ,,,,, 479.29 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Total,PRJ.POP.2529.2.MF,,,,,,,,,,, 980.14 ,,,,, 731.46 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Female,PRJ.POP.2529.NED.FE,,,,,,,,,,, 2.47 ,,,,, 1.02 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Male,PRJ.POP.2529.NED.MA,,,,,,,,,,, 2.81 ,,,,, 1.35 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Total,PRJ.POP.2529.NED.MF,,,,,,,,,,, 5.28 ,,,,, 2.37 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Female,PRJ.POP.2529.4.FE,,,,,,,,,,, 685.96 ,,,,, 644.57 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Male,PRJ.POP.2529.4.MA,,,,,,,,,,, 472.06 ,,,,, 448.69 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Total,PRJ.POP.2529.4.MF,,,,,,,,,,," 1,158.02 ",,,,," 1,093.26 ",
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Female,PRJ.POP.2529.1.FE,,,,,,,,,,, 92.00 ,,,,, 61.26 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Male,PRJ.POP.2529.1.MA,,,,,,,,,,, 161.78 ,,,,, 102.70 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Total,PRJ.POP.2529.1.MF,,,,,,,,,,, 253.77 ,,,,, 163.97 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Female,PRJ.POP.2529.3.FE,,,,,,,,,,, 466.09 ,,,,, 402.45 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Male,PRJ.POP.2529.3.MA,,,,,,,,,,, 433.03 ,,,,, 398.10 ,
Spain,ESP,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Total,PRJ.POP.2529.3.MF,,,,,,,,,,, 899.12 ,,,,, 800.55 ,
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Female,PRJ.POP.ALL.S1.FE,,,,,,,,,,," 1,877.94 ",,,,," 1,546.11 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Male,PRJ.POP.ALL.S1.MA,,,,,,,,,,," 1,362.06 ",,,,," 1,091.41 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Total,PRJ.POP.ALL.S1.MF,,,,,,,,,,," 3,240.00 ",,,,," 2,637.52 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Female,PRJ.POP.ALL.2.FE,,,,,,,,,,," 6,182.34 ",,,,," 6,330.76 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Male,PRJ.POP.ALL.2.MA,,,,,,,,,,," 6,941.69 ",,,,," 7,161.33 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Total,PRJ.POP.ALL.2.MF,,,,,,,,,,," 13,124.03 ",,,,," 13,492.09 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Female,PRJ.POP.ALL.NED.FE,,,,,,,,,,, 409.99 ,,,,, 321.69 ,
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Male,PRJ.POP.ALL.NED.MA,,,,,,,,,,, 179.28 ,,,,, 145.32 ,
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Total,PRJ.POP.ALL.NED.MF,,,,,,,,,,, 589.26 ,,,,, 467.01 ,
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Female,PRJ.POP.ALL.4.FE,,,,,,,,,,," 3,949.95 ",,,,," 4,642.88 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Male,PRJ.POP.ALL.4.MA,,,,,,,,,,," 3,257.11 ",,,,," 3,720.51 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Total,PRJ.POP.ALL.4.MF,,,,,,,,,,," 7,207.07 ",,,,," 8,363.39 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Female,PRJ.POP.ALL.1.FE,,,,,,,,,,," 3,725.13 ",,,,," 3,423.06 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Male,PRJ.POP.ALL.1.MA,,,,,,,,,,," 3,408.56 ",,,,," 3,124.41 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Total,PRJ.POP.ALL.1.MF,,,,,,,,,,," 7,133.70 ",,,,," 6,547.47 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Female,PRJ.POP.ALL.3.FE,,,,,,,,,,," 3,832.77 ",,,,," 4,258.91 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Male,PRJ.POP.ALL.3.MA,,,,,,,,,,," 4,056.26 ",,,,," 4,590.02 ",
Spain,ESP,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Total,PRJ.POP.ALL.3.MF,,,,,,,,,,," 7,889.04 ",,,,," 8,848.94 ",
Spain,ESP,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,, 51.16 , 52.35 ,, 49.84 , 44.28 , 53.66 , 37.57 , 41.18 , 43.96 , 52.90 , 55.37 , 43.51 , 51.02 
Spain,ESP,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,," 23,623.00 "," 24,007.00 ",," 21,528.00 "," 21,402.00 "," 19,280.00 "," 19,055.00 "," 13,796.00 "," 14,701.00 "," 14,595.00 "," 12,079.00 "," 14,891.00 "," 16,292.00 "
Spain,ESP,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,," 12,085.00 "," 12,567.00 ",," 10,730.00 "," 9,477.00 "," 10,345.00 "," 7,160.00 "," 5,681.00 "," 6,462.00 "," 7,720.00 "," 6,688.00 "," 6,478.00 "," 8,313.00 "
Spain,ESP,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,," 11,538.00 "," 11,440.00 ",," 10,798.00 "," 11,925.00 "," 8,935.00 "," 11,896.00 "," 8,114.00 "," 8,239.00 "," 6,875.00 "," 5,390.00 "," 8,412.00 "," 7,979.00 "
Spain,ESP,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,, 99.56 , 99.54 ,, 99.57 , 99.56 , 99.60 , 99.59 , 99.70 , 99.67 , 99.67 , 99.72 , 99.66 , 99.62 
Spain,ESP,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,, 99.53 , 99.50 ,, 99.56 , 99.60 , 99.56 , 99.69 , 99.75 , 99.71 , 99.64 , 99.69 , 99.69 , 99.61 
Spain,ESP,"Youth literacy rate, population 15-24 years, gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,,,,, 1.00 , 1.00 ,, 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 
Spain,ESP,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,, 99.58 , 99.57 ,, 99.58 , 99.53 , 99.64 , 99.51 , 99.65 , 99.64 , 99.69 , 99.76 , 99.62 , 99.64 
United Kingdom,GBR,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2, 99.77 , 99.76 , 99.58 , 99.54 , 94.31 , 96.18 , 95.59 , 92.99 , 95.56 , 97.58 , 97.81 , 96.11 , 92.41 , 95.64 , 96.08 ,,
United Kingdom,GBR,"Adjusted net enrolment rate, lower secondary, female (%)",UIS.NERA.2.F, 99.80 , 100.00 , 100.00 , 100.00 , 94.83 , 96.76 , 96.64 , 93.68 , 95.69 , 97.56 , 97.97 , 96.52 , 92.57 , 95.77 , 96.09 ,,
United Kingdom,GBR,"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERA.2.GPI, 1.00 , 1.00 , 1.01 , 1.01 , 1.01 , 1.01 , 1.02 , 1.01 , 1.00 , 1.00 , 1.00 , 1.01 , 1.00 , 1.00 , 1.00 ,,
United Kingdom,GBR,"Adjusted net enrolment rate, lower secondary, male (%)",UIS.NERA.2.M, 99.74 , 99.54 , 99.18 , 99.11 , 93.83 , 95.63 , 94.59 , 92.33 , 95.43 , 97.60 , 97.66 , 95.71 , 92.25 , 95.52 , 96.07 ,,
United Kingdom,GBR,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR, 99.95 , 99.94 , 99.79 , 99.91 , 99.29 , 99.99 , 99.62 , 97.70 , 99.07 , 98.73 , 99.42 , 99.74 , 99.80 , 99.83 , 99.85 ,,
United Kingdom,GBR,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE, 99.98 ,, 99.85 , 99.99 , 99.36 , 99.99 , 99.87 , 97.94 , 99.04 , 98.71 , 99.42 , 99.76 , 99.73 ,,,,
United Kingdom,GBR,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI, 1.00 ,, 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 ,,,,
United Kingdom,GBR,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA, 99.92 ,, 99.73 , 99.83 , 99.22 , 100.00 , 99.38 , 97.48 , 99.09 , 98.75 , 99.42 , 99.71 , 99.87 ,,,,
United Kingdom,GBR,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,,,,,,,,,,,,,, 88.73 , 92.26 ,,
United Kingdom,GBR,"Adjusted net enrolment rate, upper secondary, female (%)",UIS.NERA.3.F,,,,,,,,,,,,,, 90.21 , 94.05 ,,
United Kingdom,GBR,"Adjusted net enrolment rate, upper secondary, gender parity index (GPI)",UIS.NERA.3.GPI,,,,,,,,,,,,,, 1.03 , 1.04 ,,
United Kingdom,GBR,"Adjusted net enrolment rate, upper secondary, male (%)",UIS.NERA.3.M,,,,,,,,,,,,,, 87.30 , 90.55 ,,
United Kingdom,GBR,"Adjusted net intake rate to Grade 1 of primary education, both sexes (%)",UIS.NIRA.1, 99.21 , 98.09 , 98.07 , 99.96 , 98.39 , 99.80 , 98.17 , 95.81 , 96.32 , 99.29 , 98.70 , 98.41 , 99.17 , 99.59 , 99.16 ,,
United Kingdom,GBR,"Adjusted net intake rate to Grade 1 of primary education, female (%)",UIS.NIRA.1.F, 99.17 , 98.06 , 97.80 , 100.00 , 98.40 , 99.60 , 98.24 , 95.85 , 96.40 , 99.30 , 98.76 , 98.46 , 99.08 , 99.17 , 99.18 ,,
United Kingdom,GBR,"Adjusted net intake rate to Grade 1 of primary education, gender parity index (GPI)",UIS.NIRA.1.GPI, 1.00 , 1.00 , 0.99 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 1.00 , 0.99 , 1.00 ,,
United Kingdom,GBR,"Adjusted net intake rate to Grade 1 of primary education, male (%)",UIS.NIRA.1.M, 99.25 , 98.12 , 98.32 , 99.92 , 98.38 , 99.99 , 98.10 , 95.76 , 96.24 , 99.28 , 98.65 , 98.35 , 99.26 , 100.00 , 99.14 ,,
United Kingdom,GBR,"Adult illiterate population, 15+ years, % female",UIS.LPP.AG15T99,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of grades per multigrade class in primary schools (number of grades),UIS.AFR.AGRADMG.1.PU,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per mathematics textbook in Grade 1 of primary education (number),UIS.AFR.PBR.1.G1.PU.MATH,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per mathematics textbook in Grade 2 of primary education (number),UIS.AFR.PBR.1.G2.PU.MATH,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per mathematics textbook in Grade 3 of primary education (number),UIS.AFR.PBR.1.G3.PU.MATH,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per mathematics textbook in Grade 4 of primary education (number),UIS.AFR.PBR.1.G4.PU.MATH,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per mathematics textbook in Grade 5 of primary education (number),UIS.AFR.PBR.1.G5.PU.MATH,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per mathematics textbook in Grade 6 of primary education (number),UIS.AFR.PBR.1.G6.PU.MATH,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per mathematics textbook in Grade 7 of primary education (number),UIS.AFR.PBR.1.G7.PU.MATH,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per mathematics textbook in primary education (number),UIS.AFR.PBR.1.PU.MATH,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per reading textbook in Grade 1 of primary education (number),UIS.AFR.PBR.1.G1.PU.READ,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per reading textbook in Grade 2 of primary education (number),UIS.AFR.PBR.1.G2.PU.READ,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per reading textbook in Grade 3 of primary education (number),UIS.AFR.PBR.1.G3.PU.READ,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per reading textbook in Grade 4 of primary education (number),UIS.AFR.PBR.1.G4.PU.READ,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per reading textbook in Grade 5 of primary education (number),UIS.AFR.PBR.1.G5.PU.READ,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per reading textbook in Grade 6 of primary education (number),UIS.AFR.PBR.1.G6.PU.READ,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per reading textbook in Grade 7 of primary education (number),UIS.AFR.PBR.1.G7.PU.READ,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average number of pupils per reading textbook in primary education (number),UIS.AFR.PBR.1.PU.READ,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average size of classes in primary schools (number of pupils),UIS.AFR.CS.1.PU,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average size of multigrade classes in primary schools (number of pupils),UIS.AFR.CS.MG.1.PU,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Africa Dataset: Average size of single grade classes in Grade 1 of primary schools (number of pupils),UIS.AFR.CS.SG.1.G1.PU,,,,,,,,,,,,,,,,,
